3
100 80 60
4 64 54 2.0000000000000000e+00
4 65 5 1.0000000000000000e+00
4 65 20 1.0000000000000000e+00
4 65 39 1.0000000000000000e+00
4 66 1 5.0000000000000000e+00
4 66 11 1.0000000000000000e+00
4 66 15 3.0000000000000000e+00
4 66 18 6.0000000000000000e+00
4 66 22 1.0000000000000000e+00
4 66 29 3.0000000000000000e+00
4 66 33 7.0000000000000000e+00
4 66 38 2.0000000000000000e+00
4 66 39 1.0000000000000000e+00
4 66 50 3.0000000000000000e+00
4 66 51 1.0000000000000000e+00
4 66 53 5.0000000000000000e+00
4 66 55 2.0000000000000000e+00
4 66 59 4.0000000000000000e+00
4 67 52 1.0000000000000000e+00
4 68 29 1.0000000000000000e+00
4 70 5 1.0000000000000000e+00
4 70 20 3.0000000000000000e+00
4 70 32 1.0000000000000000e+00
4 70 39 1.0000000000000000e+00
4 71 5 4.0000000000000000e+00
4 71 17 1.0000000000000000e+00
4 71 19 3.0000000000000000e+00
4 71 20 2.0000000000000000e+00
4 71 32 5.0000000000000000e+00
4 71 36 1.0000000000000000e+00
4 71 39 2.0000000000000000e+00
4 71 53 6.0000000000000000e+00
4 71 54 5.0000000000000000e+00
4 72 18 1.0000000000000000e+00
4 72 20 1.0000000000000000e+00
4 74 18 1.0000000000000000e+00
4 74 49 1.0000000000000000e+00
4 75 18 2.0000000000000000e+00
4 75 22 1.0000000000000000e+00
4 75 31 1.0000000000000000e+00
4 75 38 1.0000000000000000e+00
4 75 50 1.0000000000000000e+00
4 75 53 1.0000000000000000e+00
4 75 55 1.0000000000000000e+00
4 75 59 2.0000000000000000e+00
4 77 20 1.0000000000000000e+00
4 77 38 1.0000000000000000e+00
4 77 39 1.0000000000000000e+00
4 77 53 1.0000000000000000e+00
4 78 22 1.0000000000000000e+00
4 79 1 2.0000000000000000e+00
4 79 15 2.0000000000000000e+00
4 79 18 7.0000000000000000e+00
4 79 29 1.0000000000000000e+00
4 79 33 2.0000000000000000e+00
4 79 38 3.0000000000000000e+00
4 79 50 3.0000000000000000e+00
4 79 53 1.0000000000000000e+00
4 79 59 6.0000000000000000e+00
4 80 5 2.0000000000000000e+00
4 80 8 1.0000000000000000e+00
4 80 17 2.0000000000000000e+00
4 80 18 1.0000000000000000e+00
4 80 19 3.0000000000000000e+00
4 80 20 2.0000000000000000e+00
4 80 22 1.0000000000000000e+00
4 80 24 1.0000000000000000e+00
4 80 31 1.0000000000000000e+00
4 80 32 3.0000000000000000e+00
4 80 36 3.0000000000000000e+00
4 80 38 2.0000000000000000e+00
4 80 39 1.0000000000000000e+00
4 80 53 2.0000000000000000e+00
5 1 30 1.0000000000000000e+00
5 1 42 1.0000000000000000e+00
5 1 52 1.0000000000000000e+00
5 6 6 5.0000000000000000e+00
5 6 9 1.0000000000000000e+00
5 6 17 2.0000000000000000e+00
5 6 25 1.0000000000000000e+00
5 6 30 1.0000000000000000e+00
5 6 39 2.0000000000000000e+00
5 6 42 2.0000000000000000e+00
5 6 49 1.0000000000000000e+00
5 6 52 2.0000000000000000e+00
5 6 53 3.0000000000000000e+00
5 13 6 1.0000000000000000e+00
5 13 17 1.0000000000000000e+00
5 13 29 2.0000000000000000e+00
5 13 30 2.0000000000000000e+00
5 13 42 2.0000000000000000e+00
5 13 48 1.0000000000000000e+00
5 13 49 3.0000000000000000e+00
5 13 52 2.0000000000000000e+00
5 15 6 3.0000000000000000e+00
5 15 17 3.0000000000000000e+00
5 15 19 1.0000000000000000e+00
5 15 29 3.0000000000000000e+00
5 15 30 3.0000000000000000e+00
5 15 39 1.0000000000000000e+00
5 15 49 1.0000000000000000e+00
5 15 52 2.0000000000000000e+00
5 15 53 3.0000000000000000e+00
5 19 6 3.0000000000000000e+00
5 19 17 3.0000000000000000e+00
5 19 20 1.0000000000000000e+00
5 19 30 1.0000000000000000e+00
5 19 39 1.0000000000000000e+00
5 19 42 1.0000000000000000e+00
5 19 49 4.0000000000000000e+00
5 19 52 7.0000000000000000e+00
5 19 53 5.0000000000000000e+00
5 20 6 1.0000000000000000e+00
5 20 17 1.0000000000000000e+00
5 20 30 2.0000000000000000e+00
5 20 39 1.0000000000000000e+00
5 20 42 3.0000000000000000e+00
5 20 49 3.0000000000000000e+00
5 20 52 1.0000000000000000e+00
5 20 53 3.0000000000000000e+00
5 30 52 1.0000000000000000e+00
5 32 53 1.0000000000000000e+00
5 35 46 1.0000000000000000e+00
5 36 6 3.0000000000000000e+00
5 36 17 4.0000000000000000e+00
5 36 30 1.0000000000000000e+00
5 36 39 2.0000000000000000e+00
5 36 52 1.0000000000000000e+00
5 36 53 2.0000000000000000e+00
5 38 6 1.0000000000000000e+00
5 38 17 2.0000000000000000e+00
5 38 19 1.0000000000000000e+00
5 38 29 1.0000000000000000e+00
5 38 30 5.0000000000000000e+00
5 38 39 1.0000000000000000e+00
5 38 42 1.0000000000000000e+00
5 38 49 2.0000000000000000e+00
5 38 52 4.0000000000000000e+00
5 38 53 2.0000000000000000e+00
5 39 30 1.0000000000000000e+00
5 40 30 1.0000000000000000e+00
5 44 6 2.0000000000000000e+00
5 44 15 1.0000000000000000e+00
5 44 17 3.0000000000000000e+00
5 44 42 2.0000000000000000e+00
5 44 49 2.0000000000000000e+00
5 44 52 3.0000000000000000e+00
5 44 53 1.0000000000000000e+00
5 46 17 3.0000000000000000e+00
5 46 30 2.0000000000000000e+00
5 46 32 1.0000000000000000e+00
5 46 48 2.0000000000000000e+00
5 46 49 1.0000000000000000e+00
5 46 59 1.0000000000000000e+00
5 47 6 3.0000000000000000e+00
5 47 17 2.0000000000000000e+00
5 47 22 1.0000000000000000e+00
5 47 30 3.0000000000000000e+00
5 47 32 1.0000000000000000e+00
5 47 39 1.0000000000000000e+00
5 47 42 6.0000000000000000e+00
5 47 49 4.0000000000000000e+00
5 47 52 3.0000000000000000e+00
5 47 53 1.0000000000000000e+00
5 48 6 1.0000000000000000e+00
5 48 16 1.0000000000000000e+00
5 48 17 1.0000000000000000e+00
5 48 30 3.0000000000000000e+00
5 48 32 1.0000000000000000e+00
5 48 42 2.0000000000000000e+00
5 48 43 1.0000000000000000e+00
5 48 49 1.0000000000000000e+00
5 48 52 3.0000000000000000e+00
5 48 53 2.0000000000000000e+00
5 49 3 1.0000000000000000e+00
5 49 6 5.0000000000000000e+00
5 49 17 1.0000000000000000e+00
5 49 29 1.0000000000000000e+00
5 49 30 1.0000000000000000e+00
5 49 48 1.0000000000000000e+00
5 49 49 3.0000000000000000e+00
5 49 52 5.0000000000000000e+00
5 49 53 4.0000000000000000e+00
5 53 6 1.0000000000000000e+00
5 56 42 1.0000000000000000e+00
5 56 52 1.0000000000000000e+00
5 61 30 1.0000000000000000e+00
5 61 48 1.0000000000000000e+00
5 61 53 1.0000000000000000e+00
5 65 52 1.0000000000000000e+00
5 67 6 4.0000000000000000e+00
5 67 17 2.0000000000000000e+00
5 67 28 1.0000000000000000e+00
5 67 30 2.0000000000000000e+00
5 67 42 1.0000000000000000e+00
5 67 48 3.0000000000000000e+00
5 67 49 3.0000000000000000e+00
5 67 52 5.0000000000000000e+00
5 67 53 1.0000000000000000e+00
5 71 49 1.0000000000000000e+00
5 73 6 1.0000000000000000e+00
5 73 17 1.0000000000000000e+00
5 73 30 3.0000000000000000e+00
5 73 42 1.0000000000000000e+00
5 73 48 1.0000000000000000e+00
5 73 49 3.0000000000000000e+00
5 73 53 1.0000000000000000e+00
5 74 6 1.0000000000000000e+00
5 74 17 2.0000000000000000e+00
5 74 30 1.0000000000000000e+00
5 74 39 1.0000000000000000e+00
5 74 42 4.0000000000000000e+00
5 74 49 1.0000000000000000e+00
5 74 52 5.0000000000000000e+00
5 74 53 4.0000000000000000e+00
6 1 30 1.0000000000000000e+00
6 1 32 1.0000000000000000e+00
6 1 53 1.0000000000000000e+00
6 2 27 1.0000000000000000e+00
6 4 1 4.0000000000000000e+00
6 4 3 1.0000000000000000e+00
6 4 8 7.0000000000000000e+00
6 4 9 1.0000000000000000e+00
6 4 19 6.0000000000000000e+00
6 4 26 7.0000000000000000e+00
6 4 27 6.0000000000000000e+00
6 4 35 2.0000000000000000e+00
6 4 37 2.0000000000000000e+00
6 4 43 1.0000000000000000e+00
6 4 50 1.0000000000000000e+00
6 4 53 7.0000000000000000e+00
6 5 1 4.0000000000000000e+00
6 5 5 1.0000000000000000e+00
6 5 8 5.0000000000000000e+00
6 5 9 3.0000000000000000e+00
6 5 19 2.0000000000000000e+00
6 5 26 3.0000000000000000e+00
6 5 27 3.0000000000000000e+00
6 5 43 1.0000000000000000e+00
6 5 44 1.0000000000000000e+00
6 5 53 1.0000000000000000e+00
6 6 1 5.0000000000000000e+00
6 6 3 2.0000000000000000e+00
6 6 6 3.0000000000000000e+00
6 6 8 3.0000000000000000e+00
6 6 9 5.0000000000000000e+00
6 6 19 5.0000000000000000e+00
6 6 26 2.0000000000000000e+00
6 6 27 4.0000000000000000e+00
6 6 30 3.0000000000000000e+00
6 6 35 3.0000000000000000e+00
6 6 36 1.0000000000000000e+00
6 6 42 2.0000000000000000e+00
6 6 49 1.0000000000000000e+00
6 6 52 6.0000000000000000e+00
6 6 53 5.0000000000000000e+00
6 7 52 1.0000000000000000e+00
6 8 1 6.0000000000000000e+00
6 8 3 2.0000000000000000e+00
6 8 8 8.0000000000000000e+00
6 8 9 2.0000000000000000e+00
6 8 18 1.0000000000000000e+00
6 8 19 8.0000000000000000e+00
6 8 23 1.0000000000000000e+00
6 8 26 3.0000000000000000e+00
6 8 27 1.1000000000000000e+01
6 8 32 1.0000000000000000e+00
6 8 35 3.0000000000000000e+00
6 8 37 5.0000000000000000e+00
6 8 44 2.0000000000000000e+00
6 8 53 4.0000000000000000e+00
6 9 27 1.0000000000000000e+00
6 10 26 1.0000000000000000e+00
6 13 17 1.0000000000000000e+00
6 13 30 1.0000000000000000e+00
6 13 42 2.0000000000000000e+00
6 13 49 2.0000000000000000e+00
6 13 50 1.0000000000000000e+00
6 13 52 2.0000000000000000e+00
6 13 53 2.0000000000000000e+00
6 14 1 1.0000000000000000e+00
6 14 3 2.0000000000000000e+00
6 14 8 3.0000000000000000e+00
6 14 9 1.0000000000000000e+00
6 14 19 1.0000000000000000e+00
6 14 26 2.0000000000000000e+00
6 14 27 3.0000000000000000e+00
6 14 30 1.0000000000000000e+00
6 14 37 1.0000000000000000e+00
6 14 46 1.0000000000000000e+00
6 14 49 1.0000000000000000e+00
6 14 53 4.0000000000000000e+00
6 15 6 4.0000000000000000e+00
6 15 17 3.0000000000000000e+00
6 15 30 3.0000000000000000e+00
6 15 32 1.0000000000000000e+00
6 15 39 1.0000000000000000e+00
6 15 42 3.0000000000000000e+00
6 15 44 1.0000000000000000e+00
6 15 48 1.0000000000000000e+00
6 15 49 2.0000000000000000e+00
6 15 52 4.0000000000000000e+00
6 15 53 1.0000000000000000e+00
6 19 6 1.0000000000000000e+00
6 19 17 4.0000000000000000e+00
6 19 30 2.0000000000000000e+00
6 19 48 1.0000000000000000e+00
6 19 49 3.0000000000000000e+00
6 19 52 3.0000000000000000e+00
6 19 53 1.0000000000000000e+00
6 20 6 1.0000000000000000e+00
6 20 24 1.0000000000000000e+00
6 20 26 1.0000000000000000e+00
6 20 27 1.0000000000000000e+00
6 20 30 1.0000000000000000e+00
6 20 42 2.0000000000000000e+00
6 20 48 2.0000000000000000e+00
6 20 49 4.0000000000000000e+00
6 20 52 1.0000000000000000e+00
6 20 53 3.0000000000000000e+00
6 21 4 1.0000000000000000e+00
6 25 9 1.0000000000000000e+00
6 30 1 4.0000000000000000e+00
6 30 3 6.0000000000000000e+00
6 30 8 5.0000000000000000e+00
6 30 9 4.0000000000000000e+00
6 30 16 1.0000000000000000e+00
6 30 19 5.0000000000000000e+00
6 30 26 3.0000000000000000e+00
6 30 27 6.0000000000000000e+00
6 30 35 2.0000000000000000e+00
6 30 37 2.0000000000000000e+00
6 30 44 2.0000000000000000e+00
6 30 53 5.0000000000000000e+00
6 30 57 1.0000000000000000e+00
6 32 19 1.0000000000000000e+00
6 35 33 1.0000000000000000e+00
6 35 53 1.0000000000000000e+00
6 36 17 3.0000000000000000e+00
6 36 30 1.0000000000000000e+00
6 36 32 1.0000000000000000e+00
6 36 42 1.0000000000000000e+00
6 36 48 1.0000000000000000e+00
6 36 49 1.0000000000000000e+00
6 36 52 2.0000000000000000e+00
6 36 53 1.0000000000000000e+00
6 37 8 1.0000000000000000e+00
6 37 27 2.0000000000000000e+00
6 37 35 1.0000000000000000e+00
6 38 1 1.0000000000000000e+00
6 38 6 1.0000000000000000e+00
6 38 8 4.0000000000000000e+00
6 38 9 2.0000000000000000e+00
6 38 17 5.0000000000000000e+00
6 38 19 2.0000000000000000e+00
6 38 26 3.0000000000000000e+00
6 38 27 5.0000000000000000e+00
6 38 30 3.0000000000000000e+00
6 38 31 1.0000000000000000e+00
6 38 32 1.0000000000000000e+00
6 38 35 1.0000000000000000e+00
6 38 37 1.0000000000000000e+00
6 38 42 3.0000000000000000e+00
6 38 48 2.0000000000000000e+00
6 38 49 2.0000000000000000e+00
6 38 52 4.0000000000000000e+00
6 38 53 2.0000000000000000e+00
6 39 42 1.0000000000000000e+00
6 44 6 2.0000000000000000e+00
6 44 17 1.0000000000000000e+00
6 44 30 2.0000000000000000e+00
6 44 42 1.0000000000000000e+00
6 44 48 2.0000000000000000e+00
6 44 49 3.0000000000000000e+00
6 44 52 2.0000000000000000e+00
6 44 53 2.0000000000000000e+00
6 45 1 2.0000000000000000e+00
6 45 5 1.0000000000000000e+00
6 45 8 1.0000000000000000e+00
6 45 9 2.0000000000000000e+00
6 45 19 8.0000000000000000e+00
6 45 26 2.0000000000000000e+00
6 45 27 2.0000000000000000e+00
6 45 37 4.0000000000000000e+00
6 45 42 1.0000000000000000e+00
6 45 53 3.0000000000000000e+00
6 46 17 2.0000000000000000e+00
6 46 19 1.0000000000000000e+00
6 46 42 1.0000000000000000e+00
6 46 49 2.0000000000000000e+00
6 46 52 3.0000000000000000e+00
6 46 53 2.0000000000000000e+00
6 46 56 1.0000000000000000e+00
6 47 6 1.0000000000000000e+00
6 47 17 1.0000000000000000e+00
6 47 30 4.0000000000000000e+00
6 47 42 2.0000000000000000e+00
6 47 48 2.0000000000000000e+00
6 47 49 3.0000000000000000e+00
6 47 52 3.0000000000000000e+00
6 47 53 2.0000000000000000e+00
6 48 6 1.0000000000000000e+00
6 48 17 6.0000000000000000e+00
6 48 30 3.0000000000000000e+00
6 48 37 1.0000000000000000e+00
6 48 39 1.0000000000000000e+00
6 48 42 2.0000000000000000e+00
6 48 49 3.0000000000000000e+00
6 48 52 3.0000000000000000e+00
6 49 5 1.0000000000000000e+00
6 49 6 2.0000000000000000e+00
6 49 17 4.0000000000000000e+00
6 49 29 1.0000000000000000e+00
6 49 30 4.0000000000000000e+00
6 49 32 1.0000000000000000e+00
6 49 37 1.0000000000000000e+00
6 49 42 3.0000000000000000e+00
6 49 48 1.0000000000000000e+00
6 49 49 2.0000000000000000e+00
6 49 52 5.0000000000000000e+00
6 49 53 2.0000000000000000e+00
6 50 6 1.0000000000000000e+00
6 50 8 2.0000000000000000e+00
6 50 9 1.0000000000000000e+00
6 50 26 2.0000000000000000e+00
6 54 8 2.0000000000000000e+00
6 54 9 1.0000000000000000e+00
6 54 26 1.0000000000000000e+00
6 54 44 1.0000000000000000e+00
6 55 1 3.0000000000000000e+00
6 55 3 1.0000000000000000e+00
6 55 4 1.0000000000000000e+00
6 55 8 5.0000000000000000e+00
6 55 9 6.0000000000000000e+00
6 55 19 4.0000000000000000e+00
6 55 20 1.0000000000000000e+00
6 55 26 4.0000000000000000e+00
6 55 27 4.0000000000000000e+00
6 55 35 2.0000000000000000e+00
6 55 37 3.0000000000000000e+00
6 55 46 1.0000000000000000e+00
6 55 47 1.0000000000000000e+00
6 55 53 2.0000000000000000e+00
6 56 8 1.0000000000000000e+00
6 56 24 1.0000000000000000e+00
6 56 49 1.0000000000000000e+00
6 57 28 1.0000000000000000e+00
6 60 1 3.0000000000000000e+00
6 60 3 2.0000000000000000e+00
6 60 8 3.0000000000000000e+00
6 60 9 5.0000000000000000e+00
6 60 19 4.0000000000000000e+00
6 60 26 2.0000000000000000e+00
6 60 27 1.0000000000000000e+01
6 60 35 1.0000000000000000e+00
6 60 37 1.0000000000000000e+00
6 60 53 8.0000000000000000e+00
6 61 1 1.0000000000000000e+00
6 61 8 2.0000000000000000e+00
6 61 9 4.0000000000000000e+00
6 61 17 1.0000000000000000e+00
6 61 19 3.0000000000000000e+00
6 61 26 2.0000000000000000e+00
6 61 27 3.0000000000000000e+00
6 61 35 1.0000000000000000e+00
6 61 53 1.0000000000000000e+00
6 64 4 1.0000000000000000e+00
6 64 53 1.0000000000000000e+00
6 66 1 2.0000000000000000e+00
6 66 3 1.0000000000000000e+00
6 66 8 2.0000000000000000e+00
6 66 9 2.0000000000000000e+00
6 66 19 2.0000000000000000e+00
6 66 27 4.0000000000000000e+00
6 66 37 2.0000000000000000e+00
6 66 53 1.0000000000000000e+00
6 67 6 4.0000000000000000e+00
6 67 17 1.0000000000000000e+00
6 67 29 1.0000000000000000e+00
6 67 30 1.0000000000000000e+00
6 67 40 1.0000000000000000e+00
6 67 48 2.0000000000000000e+00
6 67 49 4.0000000000000000e+00
6 67 52 3.0000000000000000e+00
6 67 53 2.0000000000000000e+00
6 68 3 1.0000000000000000e+00
6 68 9 1.0000000000000000e+00
6 68 37 1.0000000000000000e+00
6 70 9 1.0000000000000000e+00
6 70 51 1.0000000000000000e+00
6 71 1 1.0000000000000000e+00
6 71 8 4.0000000000000000e+00
6 71 9 4.0000000000000000e+00
6 71 19 3.0000000000000000e+00
6 71 26 1.0000000000000000e+00
6 71 27 2.0000000000000000e+00
6 71 35 3.0000000000000000e+00
6 71 37 1.0000000000000000e+00
6 71 53 6.0000000000000000e+00
6 71 54 1.0000000000000000e+00
6 73 6 5.0000000000000000e+00
6 73 17 3.0000000000000000e+00
6 73 26 1.0000000000000000e+00
6 73 30 4.0000000000000000e+00
6 73 42 3.0000000000000000e+00
6 73 49 4.0000000000000000e+00
6 73 52 1.0000000000000000e+00
6 73 53 3.0000000000000000e+00
6 74 6 2.0000000000000000e+00
6 74 17 3.0000000000000000e+00
6 74 19 1.0000000000000000e+00
6 74 30 4.0000000000000000e+00
6 74 39 1.0000000000000000e+00
6 74 42 1.0000000000000000e+00
6 74 48 1.0000000000000000e+00
6 74 49 3.0000000000000000e+00
6 74 52 2.0000000000000000e+00
6 74 53 4.0000000000000000e+00
6 78 26 1.0000000000000000e+00
6 79 53 1.0000000000000000e+00
7 5 17 1.0000000000000000e+00
7 6 53 1.0000000000000000e+00
7 9 5 2.0000000000000000e+00
7 9 12 1.0000000000000000e+00
7 9 14 1.0000000000000000e+00
7 9 17 4.0000000000000000e+00
7 9 19 2.0000000000000000e+00
7 9 20 2.0000000000000000e+00
7 9 24 1.0000000000000000e+00
7 9 32 1.0000000000000000e+00
7 9 36 3.0000000000000000e+00
7 9 39 1.0000000000000000e+00
7 9 53 2.0000000000000000e+00
7 9 54 3.0000000000000000e+00
7 13 5 1.0000000000000000e+00
7 13 6 1.0000000000000000e+00
7 16 53 1.0000000000000000e+00
7 17 39 1.0000000000000000e+00
7 20 5 3.0000000000000000e+00
7 20 16 1.0000000000000000e+00
7 20 17 2.0000000000000000e+00
7 20 19 1.0000000000000000e+00
7 20 20 1.0000000000000000e+00
7 20 24 1.0000000000000000e+00
7 20 32 3.0000000000000000e+00
7 20 36 3.0000000000000000e+00
7 20 38 1.0000000000000000e+00
7 20 39 2.0000000000000000e+00
7 20 54 1.0000000000000000e+00
7 20 57 1.0000000000000000e+00
7 23 5 1.0000000000000000e+00
7 23 11 1.0000000000000000e+00
7 23 17 1.0000000000000000e+00
7 23 24 2.0000000000000000e+00
7 23 29 1.0000000000000000e+00
7 23 32 2.0000000000000000e+00
7 23 36 2.0000000000000000e+00
7 23 38 1.0000000000000000e+00
7 23 53 2.0000000000000000e+00
7 25 5 4.0000000000000000e+00
7 25 15 1.0000000000000000e+00
7 25 17 1.0000000000000000e+00
7 25 19 2.0000000000000000e+00
7 25 20 1.0000000000000000e+00
7 25 24 1.0000000000000000e+00
7 25 32 1.0000000000000000e+00
7 25 38 1.0000000000000000e+00
7 25 39 1.0000000000000000e+00
7 25 53 3.0000000000000000e+00
7 25 54 2.0000000000000000e+00
7 25 57 1.0000000000000000e+00
7 29 15 1.0000000000000000e+00
7 30 36 1.0000000000000000e+00
7 35 33 1.0000000000000000e+00
7 36 49 1.0000000000000000e+00
7 38 5 3.0000000000000000e+00
7 38 17 2.0000000000000000e+00
7 38 19 3.0000000000000000e+00
7 38 20 5.0000000000000000e+00
7 38 24 5.0000000000000000e+00
7 38 32 1.0000000000000000e+00
7 38 36 3.0000000000000000e+00
7 38 38 1.0000000000000000e+00
7 38 39 6.0000000000000000e+00
7 38 43 1.0000000000000000e+00
7 38 53 2.0000000000000000e+00
7 38 54 1.0000000000000000e+00
7 39 5 2.0000000000000000e+00
7 39 17 2.0000000000000000e+00
7 39 19 4.0000000000000000e+00
7 39 24 2.0000000000000000e+00
7 39 32 3.0000000000000000e+00
7 39 36 1.0000000000000000e+00
7 39 37 1.0000000000000000e+00
7 39 38 2.0000000000000000e+00
7 39 39 3.0000000000000000e+00
7 39 49 1.0000000000000000e+00
7 39 53 1.0000000000000000e+00
7 39 54 2.0000000000000000e+00
7 49 49 1.0000000000000000e+00
7 50 5 4.0000000000000000e+00
7 50 19 2.0000000000000000e+00
7 50 20 4.0000000000000000e+00
7 50 24 4.0000000000000000e+00
7 50 32 2.0000000000000000e+00
7 50 53 1.0000000000000000e+00
7 50 54 2.0000000000000000e+00
7 53 5 1.0000000000000000e+00
7 56 5 1.0000000000000000e+00
7 56 17 1.0000000000000000e+00
7 56 19 1.0000000000000000e+00
7 56 20 1.0000000000000000e+00
7 56 39 1.0000000000000000e+00
7 56 54 2.0000000000000000e+00
7 57 20 1.0000000000000000e+00
7 58 5 1.0000000000000000e+00
7 58 20 1.0000000000000000e+00
7 58 36 2.0000000000000000e+00
7 58 54 1.0000000000000000e+00
7 59 5 2.0000000000000000e+00
7 59 17 1.0000000000000000e+00
7 59 19 1.0000000000000000e+00
7 59 24 2.0000000000000000e+00
7 59 32 1.0000000000000000e+00
7 59 53 1.0000000000000000e+00
7 59 54 1.0000000000000000e+00
7 62 23 1.0000000000000000e+00
7 64 5 2.0000000000000000e+00
7 64 17 5.0000000000000000e+00
7 64 19 1.0000000000000000e+00
7 64 20 1.0000000000000000e+00
7 64 24 1.0000000000000000e+00
7 64 32 2.0000000000000000e+00
7 64 38 1.0000000000000000e+00
7 64 39 2.0000000000000000e+00
7 64 53 1.0000000000000000e+00
7 65 19 2.0000000000000000e+00
7 65 20 2.0000000000000000e+00
7 65 38 1.0000000000000000e+00
7 66 33 1.0000000000000000e+00
7 70 19 1.0000000000000000e+00
7 70 32 2.0000000000000000e+00
7 70 38 1.0000000000000000e+00
7 70 39 2.0000000000000000e+00
7 70 57 1.0000000000000000e+00
7 71 5 3.0000000000000000e+00
7 71 19 1.0000000000000000e+00
7 71 20 1.0000000000000000e+00
7 71 24 2.0000000000000000e+00
7 71 32 1.0000000000000000e+00
7 71 36 3.0000000000000000e+00
7 71 38 3.0000000000000000e+00
7 71 39 1.0000000000000000e+00
7 71 53 7.0000000000000000e+00
7 71 54 4.0000000000000000e+00
7 71 57 1.0000000000000000e+00
7 74 6 1.0000000000000000e+00
7 77 5 1.0000000000000000e+00
7 77 20 3.0000000000000000e+00
7 77 39 1.0000000000000000e+00
7 80 5 4.0000000000000000e+00
7 80 19 4.0000000000000000e+00
7 80 20 3.0000000000000000e+00
7 80 32 1.0000000000000000e+00
7 80 38 1.0000000000000000e+00
7 80 39 1.0000000000000000e+00
7 80 53 2.0000000000000000e+00
7 80 54 2.0000000000000000e+00
7 80 57 1.0000000000000000e+00
8 2 29 1.0000000000000000e+00
8 3 18 1.0000000000000000e+00
8 4 45 1.0000000000000000e+00
8 6 17 1.0000000000000000e+00
8 6 25 1.0000000000000000e+00
8 6 30 1.0000000000000000e+00
8 6 39 1.0000000000000000e+00
8 6 42 1.0000000000000000e+00
8 6 53 1.0000000000000000e+00
8 13 6 1.0000000000000000e+00
8 15 42 1.0000000000000000e+00
8 15 52 1.0000000000000000e+00
8 19 6 1.0000000000000000e+00
8 19 30 1.0000000000000000e+00
8 20 19 1.0000000000000000e+00
8 20 30 1.0000000000000000e+00
8 20 53 1.0000000000000000e+00
8 32 18 1.0000000000000000e+00
8 36 17 1.0000000000000000e+00
8 36 48 1.0000000000000000e+00
8 36 53 1.0000000000000000e+00
